id,model,fuel_percent,online,ignition,speed_mode,speed,signal_level,satellites,voltage,firmware_version,sim_operator,qr,status_group,alarms,updated,address,latitude,longitude,geozone,idle_time,calibration,company,imei_id,imei,iccid,color,roller,modification,created_at,hidden,summon_mode
1032,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,3 км/ч,🟡 29,🔴 0 sat,243 V,SCO2-1.63,SIM,QR 1032,-,Yes,🔴 >10 min,,56.498621,84.953390,,3 месяца,42-53V,Томск [ИП Филиппов] [+],1010040815024032,,897010287662380179,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1040,Экоскат Кашалот,0 %,Нет,Нет,3️⃣,4 км/ч,🟢 52,🟢 7 sat,192 V,SCO2-1.63,SIM,QR 1040,-,Yes,🔴 >10 min,,56.499210,84.953015,,2 месяца,42-53V,Томск [ИП Филиппов] [+],"1,01004E+15",,897010287662382944,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1051,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,5 км/ч,🟡 45,🔴 0 sat,49 V,SCO2-1.63,SIM,QR 1051,-,Yes,🔴 >10 min,,0,0,,2 месяца,42-53V,Томск [ИП Филиппов] [+],1010040815024051,,897010287662380534,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1427,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,2 км/ч,🟡 42,🔴 0 sat,770 V,SCO2-1.63,SIM,QR 1427,-,Yes,🔴 >10 min,,0,0,,3 месяца,42-53V,Томск [ИП Филиппов] [+],1010040815024427,,897010287662382043,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1444,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,12 км/ч,🟡 32,🔴 0 sat,433 V,SCO2-1.63,SIM,QR 1444,-,Yes,🔴 >10 min,,0,0,,2 месяца,42-53V,Томск [ИП Филиппов] [+],1010040815024444,,897010287662382555,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1473,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,0 км/ч,🟡 45,🔴 0 sat,532 V,SCO2-1.63,SIM,QR 1473,-,Yes,🔴 >10 min,,0,0,,3 месяца,42-53V,Томск [ИП Филиппов] [+],1010040815024473,,897010287662382639,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1481,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,10 км/ч,🟡 45,🔴 0 sat,-689 V,SCO2-1.63,SIM,QR 1481,-,Yes,🔴 >10 min,,0,0,,3 месяца,42-53V,Томск [ИП Филиппов] [+],1010040815024481,,897010287662382597,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,Yes
1503,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,2 км/ч,🟡 48,🔴 0 sat,292 V,SCO2-1.63,SIM,QR 1503,-,Yes,🔴 >10 min,,0,0,,2 месяца,42-53V,Томск [ИП Филиппов] [+],1010040815024503,,897010287662381557,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1524,Экоскат Кашалот,0 %,Нет,Нет,4️⃣,5 км/ч,🟡 29,🔴 0 sat,-245 V,SCO2-1.63,SIM,QR 1524,-,Yes,🔴 >10 min,,0,0,,3 месяца,42-53V,Томск [ИП Филиппов] [+],1010040815024524,,897010287662384270,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
39,Экоскат Кашалот,0 %,Нет,Нет,1️⃣,0 км/ч,🟢 92,🟢 16 sat,0 V,SCO-5.08,SIM,QR 39,-,Yes,🔴 >10 min,,66.119517,76.686127,Новый уренгой | Арт-резиденция,1 месяц,42-53V,Новый Уренгой [Инвест ИП Белова] [+],1010040815021936,,897010287687522656,Оранжевый,Средний,Обычный,2024-09-06 23:40:24,❌ No,No
40,Экоскат Кашалот,99 %,Да,Нет,1️⃣,0 км/ч,🟡 48,🟢 16 sat,"53,088 V",SCO-5.08,SIM,QR 40,на линии,Yes,🟢 <5 min,,66.113053,76.670860,Новый Уренгой | Парк Дружба,37 минут,42-53V,Новый Уренгой [Инвест ИП Белова] [+],1010040815022133,,897010287687522615,Малиновый,Мягкий,Обычный,2024-09-06 23:40:24,❌ No,No
54,Экоскат Кашалот,0 %,Нет,Нет,1️⃣,0 км/ч,🟢 96,🟢 16 sat,0 V,SCO-5.08,SIM,QR 54,-,Yes,🔴 >10 min,,66.119695,76.686085,Новый уренгой | Арт-резиденция,1 месяц,42-53V,Новый Уренгой [Инвест ИП Белова] [+],1010040815021148,,897010287687523860,Малиновый,Средний,Обычный,2024-09-06 23:40:24,❌ No,No
81,Экоскат Кашалот,62 %,Да,Нет,1️⃣,0 км/ч,🟢 97,🟢 14 sat,"49,440 V",SCO-5.08,SIM,QR 81,на линии,Yes,🟢 <5 min,,66.084883,76.680853,Новый Уренгой | Центральная площадь,1 час,42-53V,Новый Уренгой [Инвест ИП Белова] [+],1010040815022301,,897010287687522698,Фиолетовый,Средний,Обычный,2024-09-06 23:40:24,❌ No,No
143,Экоскат Кашалот,0 %,Нет,Нет,1️⃣,0 км/ч,🟢 80,🟢 12 sat,0 V,SCO-5.28,SIM,QR 143,-,Yes,🔴 >10 min,,66.119477,76.686247,Новый уренгой | Арт-резиденция,1 месяц,42-53V,Новый Уренгой [Инвест ИП Белова] [+],"1,01004E+15",,897010287687522649,Оранжевый,Мягкий,Обычный,2024-09-06 23:40:24,❌ No,No
146,Экоскат Кашалот,78 %,Да,Нет,1️⃣,0 км/ч,🟢 60,🟢 16 sat,"51,408 V",SCO-5.08,SIM,QR 146,на линии,Yes,🟢 <5 min,,66.113250,76.671097,Новый Уренгой | Парк Дружба,12 минут,42-53V,Новый Уренгой [Инвест ИП Белова] [+],1010040815021826,,897010287687522680,Оранжевый,Средний,Обычный,2024-09-06 23:40:24,❌ No,No
147,Экоскат Кашалот,85 %,Да,Нет,1️⃣,0 км/ч,🟢 96,🟢 18 sat,"52,032 V",SCO-5.08,SIM,QR 147,на линии,Yes,🟢 <5 min,,66.084038,76.679415,Новый Уренгой | Центральная площадь,32 минуты,42-53V,Новый Уренгой [Инвест ИП Белова] [+],"1,01004E+15",,897010287687522607,Синий,Мягкий,Обычный,2024-09-06 23:40:24,❌ No,No
183,Экоскат Кашалот,92 %,Да,Нет,2️⃣,0 км/ч,🟢 88,🟢 17 sat,"52,406 V",SCO-5.30,SIM,QR 183,на линии,Yes,🟢 <5 min,,66.111427,76.670272,Новый Уренгой | Парк Дружба,1 час,42-53V,Новый Уренгой [Инвест ИП Белова] [+],1010040815021935,,897010287687522664,Малиновый,Средний,Обычный,2024-09-06 23:40:24,❌ No,No
213,Экоскат Кашалот,74 %,Да,Нет,2️⃣,0 км/ч,🟢 97,🟢 19 sat,"51,166 V",SCO-5.28,SIM,QR 213,на линии,Yes,🟢 <5 min,,66.087303,76.678013,,2 часа,42-53V,Новый Уренгой [Инвест ИП Белова] [+],1010040815022253,,897010287687523829,Малиновый,Мягкий,Обычный,2024-09-06 23:40:24,❌ No,No
1483,Экоскат Кашалот,99 %,Да,Нет,2️⃣,0 км/ч,🟢 58,🟢 25 sat,"53,140 V",SCO2-1.72,SIM,QR 1483,на линии,No,🟢 <5 min,,64.536211,40.510571,Архангельск | Паратов,26 минут,42-53V,Северодвинск [ИП Араджян] [+],1010040815024483,,8970147000029629607,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1526,Экоскат Кашалот,67 %,Да,Нет,2️⃣,0 км/ч,🟡 48,🟢 24 sat,"50,145 V",SCO2-1.63,SIM,QR 1526,на линии,No,🟢 <5 min,,64.549966,39.748370,Северодвинск | Приморский парк,1 час,42-53V,Северодвинск [ИП Араджян] [+],1010040815024526,,8970147000029629615,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1552,Экоскат Кашалот,80 %,Да,Нет,2️⃣,0 км/ч,🟢 90,🟢 24 sat,"51,586 V",SCO2-1.63,SIM,QR 1552,на линии,No,🟢 <5 min,,64.595473,39.804090,Северодвинск | Ягринский парк,2 часа,42-53V,Северодвинск [ИП Араджян] [+],1010040815024552,,8970147000029629573,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1569,Экоскат Кашалот,75 %,Да,Нет,2️⃣,0 км/ч,🟢 94,🟢 20 sat,"51,244 V",SCO2-1.63,SIM,QR 1569,на линии,No,🟢 <5 min,,64.595738,39.803028,Северодвинск | Ягринский парк,35 минут,42-53V,Северодвинск [ИП Араджян] [+],1010040815024569,,8970147000029629623,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1598,Экоскат Кашалот,97 %,Да,Нет,2️⃣,0 км/ч,🟢 58,🟢 26 sat,"52,918 V",SCO2-1.63,SIM,QR 1598,на линии,No,🟢 <5 min,,64.535260,40.511301,Архангельск | Паратов,2 часа,42-53V,Северодвинск [ИП Араджян] [+],1010040815024598,,8970147000029629565,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1628,Экоскат Кашалот,97 %,Да,Нет,2️⃣,0 км/ч,🟢 61,🟢 21 sat,"52,829 V",SCO2-1.63,SIM,QR 1628,на линии,No,🟢 <5 min,,64.535116,40.511961,Архангельск | Паратов,28 минут,42-53V,Северодвинск [ИП Араджян] [+],1010040815024628,,8970147000029629557,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1014,Экоскат Кашалот,69 %,Да,Нет,2️⃣,0 км/ч,🟢 58,🟢 22 sat,"50,483 V",SCO2-1.63,SIM,QR 1014,на линии,Yes,🟢 <5 min,,56.040556,92.919600,,53 минуты,42-53V,Красноярск 2.0 [ИП Рычкова] [+],1010040815024014,,897010287662380237,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1015,Экоскат Кашалот,98 %,Да,Нет,3️⃣,0 км/ч,🟢 100,🟢 25 sat,"52,975 V",SCO2-1.63,SIM,QR 1015,на линии,Yes,🟢 <5 min,,56.011858,92.893536,,52 минуты,42-53V,Красноярск 2.0 [ИП Рычкова] [+],1010040815024015,,897010287662380286,Фиолетовый,Жесткий,Обычный,2025-09-23 13:11:53,❌ No,No
1017,Экоскат Кашалот,100 %,Да,Нет,2️⃣,0 км/ч,🟢 71,🟢 29 sat,"53,285 V",SCO2-1.72,SIM,QR 1017,на линии,Yes,🟢 <5 min,,56.013336,92.895561,Красноярск | БКЗ,3 часа,42-53V,Красноярск 2.0 [ИП Рычкова] [+],1010040815025257,,897010287662381037,Фиолетовый,Жесткий,Обычный,2025-09-23 13:11:53,❌ No,No
1419,Экоскат Кашалот,76 %,Да,Нет,3️⃣,0 км/ч,🟢 55,🟢 27 sat,"51,310 V",SCO2-1.72,SIM,QR 1419,на линии,Yes,🟢 <5 min,,56.042153,92.916338,,1 час,42-53V,Красноярск 2.0 [ИП Рычкова] [+],1010040815024419,,897010287662382290,Бирюзовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1571,Экоскат Кашалот,74 %,Да,Нет,1️⃣,0 км/ч,🟢 68,🟢 19 sat,"51,159 V",SCO2-1.63,SIM,QR 1571,на линии,Yes,🟢 <5 min,,56.041265,92.917443,Красноярск | Взлетка,40 минут,42-53V,Красноярск 2.0 [ИП Рычкова] [+],1010040815024571,,897010287662381532,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1616,Экоскат Кашалот,100 %,Да,Нет,2️⃣,0 км/ч,🟢 71,🟢 29 sat,"53,221 V",SCO2-1.66,SIM,QR 1616,на линии,Yes,🟢 <5 min,,56.041330,92.917971,Красноярск | Взлетка,1 час,42-53V,Красноярск 2.0 [ИП Рычкова] [+],1010040815025225,,8970199191018644462,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1035,Экоскат Кашалот,68 %,Да,Нет,2️⃣,0 км/ч,🟢 81,🟢 24 sat,"50,243 V",SCO2-1.63,SIM,QR 1035,на линии,Yes,🟢 <5 min,,55.056675,82.889648,Новосибирск | Зоопарк,9 минут,42-53V,Новосибирск 2.0 [ИП Макаров] [+],1010040815024035,,897010287662382928,Фиолетовый,Жесткий,Обычный,2025-09-23 13:11:53,❌ No,No
1038,Экоскат Кашалот,0 %,Нет,Нет,2️⃣,2 км/ч,🟡 42,🔴 0 sat,"11,360 V",SCO2-1.63,SIM,QR 1038,на линии,Yes,🔴 >10 min,,55.053620,82.913383,,2 месяца,42-53V,Новосибирск 2.0 [ИП Макаров] [+],1010040815024038,,897010287662380435,Фиолетовый,Жесткий,Обычный,2025-09-23 13:11:53,❌ No,No
1043,Экоскат Кашалот,56 %,Да,Нет,1️⃣,0 км/ч,🟢 71,🟢 30 sat,"48,676 V",SCO2-1.63,SIM,QR 1043,на линии,Yes,🟢 <5 min,,54.989178,82.969953,Новосибирск | Европейский берег,20 часов,42-53V,Новосибирск 2.0 [ИП Макаров] [+],1010040815024043,,897010287662380591,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1055,Экоскат Кашалот,58 %,Да,Нет,1️⃣,0 км/ч,🟢 74,🟢 26 sat,"48,899 V",SCO2-1.63,SIM,QR 1055,на линии,Yes,🟢 <5 min,,54.989198,82.969995,Новосибирск | Европейский берег,38 минут,42-53V,Новосибирск 2.0 [ИП Макаров] [+],1010040815024055,,897010287662381086,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1500,Экоскат Кашалот,63 %,Да,Нет,2️⃣,0 км/ч,🟢 90,🟢 27 sat,"49,569 V",SCO2-1.63,SIM,QR 1500,на линии,Yes,🟢 <5 min,,54.979918,82.891326,Новосибирск | Сквер Сибиряков-Гвардейцев,1 день,42-53V,Новосибирск 2.0 [ИП Макаров] [+],"1,01004E+15",,897010287662382662,Фиолетовый,Жесткий,Обычный,2025-09-23 13:11:53,❌ No,No
1566,Экоскат Кашалот,97 %,Да,Нет,1️⃣,0 км/ч,🟢 71,🟢 27 sat,"52,898 V",SCO2-1.63,SIM,QR 1566,на линии,Yes,🟢 <5 min,,55.059728,82.900026,Новосибирск | Тимирязевский сквер,1 час,42-53V,Новосибирск 2.0 [ИП Макаров] [+],1010040815024566,,897010287662383637,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1567,Экоскат Кашалот,100 %,Да,Нет,1️⃣,0 км/ч,🟢 71,🟢 27 sat,"54,854 V",SCO2-1.63,SIM,QR 1567,на линии,Yes,🟢 <5 min,,55.056658,82.889920,Новосибирск | Зоопарк,1 день,42-53V,Новосибирск 2.0 [ИП Макаров] [+],1010040815024567,,897010287662382746,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1568,Экоскат Кашалот,63 %,Нет,Нет,4️⃣,6 км/ч,🟡 39,🔴 0 sat,"49,666 V",SCO2-1.63,SIM,QR 1568,на линии,Yes,🔴 >10 min,,0,0,,2 месяца,42-53V,Новосибирск 2.0 [ИП Макаров] [+],1010040815024568,,897010287662383280,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1575,Экоскат Кашалот,89 %,Да,Нет,1️⃣,0 км/ч,🟢 58,🟢 29 sat,"52,190 V",SCO2-1.63,SIM,QR 1575,на линии,Yes,🟢 <5 min,,54.988550,82.973386,Новосибирск | Европейский берег,1 час,42-53V,Новосибирск 2.0 [ИП Макаров] [+],1010040815024575,,897010287662382456,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1583,Экоскат Кашалот,67 %,Да,Нет,1️⃣,0 км/ч,🟢 94,🔴 0 sat,"50,145 V",SCO2-1.72,SIM,QR 1583,на линии,Yes,🟢 <5 min,,0,0,,5 дней,42-53V,Новосибирск 2.0 [ИП Макаров] [+],1010040815024583,,89701018293051677852,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1062,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,12 км/ч,🟡 42,🔴 0 sat,540 V,SCO2-1.63,SIM,QR 1062,-,No,🔴 >10 min,,55.792913,49.150983,,3 месяца,42-53V,Казань [ИП Тимургазиев] [+],1010040815024062,,897010287662383868,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1067,Экоскат Кашалот,0 %,Нет,Нет,5️⃣,1 км/ч,🔴,🔴 0 sat,146 V,SCO2-1.63,SIM,QR 1067,-,No,🔴 >10 min,,0,0,,3 месяца,42-53V,Казань [ИП Тимургазиев] [+],1010040815024067,,897010287662382894,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1073,Экоскат Кашалот,100 %,Нет,Нет,2️⃣,53 км/ч,🟢 61,🔴 0 sat,"53,221 V",SCO2-1.72,SIM,QR 1073,на линии,No,🔴 >10 min,,55.813421,49.078568,,1 день,42-53V,Казань [ИП Тимургазиев] [+],1010040815024073,,897010287662380823,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1075,Экоскат Кашалот,45 %,Нет,Нет,5️⃣,4 км/ч,🟡 48,🔴 0 sat,"47,101 V",SCO2-1.63,SIM,QR 1075,-,No,🔴 >10 min,,55.804705,49.142231,,3 месяца,42-53V,Казань [ИП Тимургазиев] [+],1010040815024075,,897010287662380302,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1077,Экоскат Кашалот,98 %,Нет,Нет,3️⃣,8 км/ч,🟡 39,🔴 0 sat,"52,975 V",SCO2-1.72,SIM,QR 1077,на линии,No,🔴 >10 min,,0,0,,19 часов,42-53V,Казань [ИП Тимургазиев] [+],1010040815024077,,897010287662382415,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1078,Экоскат Кашалот,100 %,Да,Нет,3️⃣,0 км/ч,🟢 58,🟢 22 sat,"53,173 V",SCO2-1.72,SIM,QR 1078,на линии,No,🟢 <5 min,,55.813955,49.103018,,2 дня,42-53V,Казань [ИП Тимургазиев] [+],1010040815024078,,897010287662380674,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1080,Экоскат Кашалот,99 %,Да,Нет,3️⃣,52 км/ч,🔴 16,🔴 0 sat,"53,091 V",SCO2-1.72,SIM,QR 1080,на линии,No,🔴 >10 min,,0,0,,1 день,42-53V,Казань [ИП Тимургазиев] [+],"1,01004E+15",,897010287662380740,Бирюзовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1110,Экоскат Кашалот,0 %,Нет,Нет,0️⃣,15 км/ч,🟡 39,🔴 0 sat,"1,058 V",SCO2-1.63,SIM,QR 1110,-,No,🔴 >10 min,,0,0,,3 месяца,42-53V,Казань [ИП Тимургазиев] [+],"1,01004E+15",,897010287662380757,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1152,Экоскат Кашалот,0 %,Нет,Нет,3️⃣,9 км/ч,🟡 39,🔴 0 sat,"1,360 V",SCO2-1.63,SIM,QR 1152,-,No,🔴 >10 min,,55.774851,49.176680,,3 месяца,42-53V,Казань [ИП Тимургазиев] [+],1010040815024152,,897010287662383876,Голубой,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1404,Экоскат Кашалот,100 %,Да,Нет,2️⃣,0 км/ч,🟢 61,🔴 0 sat,"53,188 V",SCO2-1.72,SIM,QR 1404,на линии,No,🟢 <5 min,,55.813965,49.103051,,6 дней,42-53V,Казань [ИП Тимургазиев] [+],1010040815024404,,897010287662384288,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
1441,Экоскат Кашалот,100 %,Да,Нет,1️⃣,0 км/ч,🟢 81,🟢 29 sat,"53,155 V",SCO2-1.72,SIM,QR 1441,на линии,No,🟢 <5 min,,61.767751,34.311315,Петрозаводск | Березовая аллея,7 часов,42-53V,Петрозаводск [ИП Куусинен] [+],1010040815024441,,897010287662381334,Салатовый,Мягкий,Обычный,2025-09-23 13:11:53,❌ No,No
